res1,res2,pair,ind1,ind2,roh1,roh2,roh3,roh12,roh23,roh34,ind1roh1,ind1roh2,ind1roh12,ind1roh23,ind1roh3,ind2roh1,ind2roh2,ind2roh12,ind2roh23,ind2roh3
Kanha,Wayanad,Kanha-Wayanad,BEN_CI16,BEN_SI6,414423483,347828979,154838336,66594504,192990643,66637609,941465693,865515372,75950321,260165870,605349502,951080464,864453508,86626956,319674486,544779022
Kanha,Wayanad,Kanha-Wayanad,BEN_CI16,BEN_SI7,405316803,334686166,139955444,70630637,194730722,53157653,941465693,865515372,75950321,260165870,605349502,942430262,853584663,88845599,335397181,518187482
Kanha,Wayanad,Kanha-Wayanad,BEN_CI16,BEN_SI8,457109470,388537405,187705954,68572065,200831451,55682467,941465693,865515372,75950321,260165870,605349502,1108177315,1029030472,79146843,300308119,728722353
Kanha,Wayanad,Kanha-Wayanad,BEN_CI16,BEN_SI9,355230296,288542216,110680320,66688080,177861896,44786989,941465693,865515372,75950321,260165870,605349502,849233213,745820153,103413060,339499389,406320764
Kanha,Wayanad,Kanha-Wayanad,BEN_CI18,BEN_SI1,216376235,145787251,27890080,70588984,117897171,18741165,531335982,416398696,114937286,280261230,136137466,897358653,799698739,97659914,345341326,454357413
Kanha,Wayanad,Kanha-Wayanad,BEN_CI18,BEN_SI11,137211940,94635983,5963478,42575957,88672505,5963478,531335982,416398696,114937286,280261230,136137466,641166204,612648765,28517439,241001807,371646958
Kanha,Wayanad,Kanha-Wayanad,BEN_CI18,BEN_SI2,166660519,131545584,36572939,35114935,94972645,18613415,531335982,416398696,114937286,280261230,136137466,650993225,648515374,2477851,140667619,507847755
Kanha,Wayanad,Kanha-Wayanad,BEN_CI18,BEN_SI3,221409177,153140082,18906833,68269095,134233249,18906833,531335982,416398696,114937286,280261230,136137466,931565359,847325564,84239795,345974583,501350981
Kanha,Wayanad,Kanha-Wayanad,BEN_CI18,BEN_SI4,246563109,172280392,25735273,74282717,146545119,18598295,531335982,416398696,114937286,280261230,136137466,1109312253,1030580255,78731998,302255092,728325163
Kanha,Wayanad,Kanha-Wayanad,BEN_CI18,BEN_SI6,225003075,155428251,16880226,69574824,138548025,14145826,531335982,416398696,114937286,280261230,136137466,951080464,864453508,86626956,319674486,544779022
Kanha,Wayanad,Kanha-Wayanad,BEN_CI18,BEN_SI7,223195981,153339922,21866970,69856059,131472952,21866970,531335982,416398696,114937286,280261230,136137466,942430262,853584663,88845599,335397181,518187482
Kanha,Wayanad,Kanha-Wayanad,BEN_CI18,BEN_SI8,246874159,173246957,24206103,73627202,149040854,15961146,531335982,416398696,114937286,280261230,136137466,1108177315,1029030472,79146843,300308119,728722353
Kanha,Wayanad,Kanha-Wayanad,BEN_CI18,BEN_SI9,210631149,144502831,26984087,66128318,117518744,21763476,531335982,416398696,114937286,280261230,136137466,849233213,745820153,103413060,339499389,406320764
Kanha,Wayanad,Kanha-Wayanad,BEN_CI19,BEN_SI1,139615729,78323630,,61292099,78323630,,370653731,261143653,109510078,241812071,19331582,897358653,799698739,97659914,345341326,454357413
Kanha,Wayanad,Kanha-Wayanad,BEN_CI19,BEN_SI11,100705757,63173818,2232276,37531939,60941542,2232276,370653731,261143653,109510078,241812071,19331582,641166204,612648765,28517439,241001807,371646958
Kanha,Wayanad,Kanha-Wayanad,BEN_CI19,BEN_SI2,110745063,78670373,2758467,32074690,75911906,2758467,370653731,261143653,109510078,241812071,19331582,650993225,648515374,2477851,140667619,507847755
Kanha,Wayanad,Kanha-Wayanad,BEN_CI19,BEN_SI3,163086176,101186708,2948374,61899468,98238334,2948374,370653731,261143653,109510078,241812071,19331582,931565359,847325564,84239795,345974583,501350981
Kanha,Wayanad,Kanha-Wayanad,BEN_CI19,BEN_SI4,199376115,131690383,7303337,67685732,124387046,7303337,370653731,261143653,109510078,241812071,19331582,1109312253,1030580255,78731998,302255092,728325163
Kanha,Wayanad,Kanha-Wayanad,BEN_CI19,BEN_SI6,162637185,99538883,2226310,63098302,97312573,2226310,370653731,261143653,109510078,241812071,19331582,951080464,864453508,86626956,319674486,544779022
Kanha,Wayanad,Kanha-Wayanad,BEN_CI19,BEN_SI7,163943445,100505288,2948374,63438157,97556914,2948374,370653731,261143653,109510078,241812071,19331582,942430262,853584663,88845599,335397181,518187482
Kanha,Wayanad,Kanha-Wayanad,BEN_CI19,BEN_SI8,198538300,131189764,6153911,67348536,125035853,6153911,370653731,261143653,109510078,241812071,19331582,1108177315,1029030472,79146843,300308119,728722353
Kanha,Wayanad,Kanha-Wayanad,BEN_CI19,BEN_SI9,137039459,77497717,2209055,59541742,75288662,2209055,370653731,261143653,109510078,241812071,19331582,849233213,745820153,103413060,339499389,406320764
Kanha,Wayanad,Kanha-Wayanad,BEN_CI3,BEN_SI1,238923488,168651617,31408675,70271871,137242942,5798264,399948004,398407865,1540139,114426239,283981626,897358653,799698739,97659914,345341326,454357413
Kanha,Wayanad,Kanha-Wayanad,BEN_CI3,BEN_SI11,168756234,128977723,25532141,39778511,103445582,16876271,399948004,398407865,1540139,114426239,283981626,641166204,612648765,28517439,241001807,371646958
Kanha,Wayanad,Kanha-Wayanad,BEN_CI3,BEN_SI2,196532930,159789755,59628142,36743175,100161613,23366857,399948004,398407865,1540139,114426239,283981626,650993225,648515374,2477851,140667619,507847755
Kanha,Wayanad,Kanha-Wayanad,BEN_CI3,BEN_SI3,250324995,181800021,37352126,68524974,144447895,19366331,399948004,398407865,1540139,114426239,283981626,931565359,847325564,84239795,345974583,501350981
Kanha,Wayanad,Kanha-Wayanad,BEN_CI3,BEN_SI4,300969558,224493383,54841085,76476175,169652298,24882968,399948004,398407865,1540139,114426239,283981626,1109312253,1030580255,78731998,302255092,728325163
Kanha,Wayanad,Kanha-Wayanad,BEN_CI3,BEN_SI6,271253629,199816629,53770038,71437000,146046591,21707098,399948004,398407865,1540139,114426239,283981626,951080464,864453508,86626956,319674486,544779022
Kanha,Wayanad,Kanha-Wayanad,BEN_CI3,BEN_SI7,255412195,183994803,38493754,71417392,145501049,16434007,399948004,398407865,1540139,114426239,283981626,942430262,853584663,88845599,335397181,518187482
Kanha,Wayanad,Kanha-Wayanad,BEN_CI3,BEN_SI8,300235209,224000527,57181880,76234682,166818647,21213372,399948004,398407865,1540139,114426239,283981626,1108177315,1029030472,79146843,300308119,728722353
Kanha,Wayanad,Kanha-Wayanad,BEN_CI3,BEN_SI9,219926856,151011545,17346645,68915311,133664900,10228989,399948004,398407865,1540139,114426239,283981626,849233213,745820153,103413060,339499389,406320764
Kanha,Wayanad,Kanha-Wayanad,BEN_CI4,BEN_SI1,247107781,189583789,58504416,57523992,131079373,24519569,588039664,506748544,81291120,270707157,236041387,897358653,799698739,97659914,345341326,454357413
Kanha,Wayanad,Kanha-Wayanad,BEN_CI4,BEN_SI11,169063725,136634902,30969430,32428823,105665472,16011621,588039664,506748544,81291120,270707157,236041387,641166204,612648765,28517439,241001807,371646958
Kanha,Wayanad,Kanha-Wayanad,BEN_CI4,BEN_SI2,180026124,156138886,72898873,23887238,83240013,16881626,588039664,506748544,81291120,270707157,236041387,650993225,648515374,2477851,140667619,507847755
Kanha,Wayanad,Kanha-Wayanad,BEN_CI4,BEN_SI3,240906056,184863546,38940697,56042510,145922849,24121940,588039664,506748544,81291120,270707157,236041387,931565359,847325564,84239795,345974583,501350981
Kanha,Wayanad,Kanha-Wayanad,BEN_CI4,BEN_SI4,277984398,217119617,59147634,60864781,157971983,45234617,588039664,506748544,81291120,270707157,236041387,1109312253,1030580255,78731998,302255092,728325163
Kanha,Wayanad,Kanha-Wayanad,BEN_CI4,BEN_SI6,262701734,207127990,65535773,55573744,141592217,31461918,588039664,506748544,81291120,270707157,236041387,951080464,864453508,86626956,319674486,544779022
Kanha,Wayanad,Kanha-Wayanad,BEN_CI4,BEN_SI7,242854451,185653162,47765236,57201289,137887926,27699201,588039664,506748544,81291120,270707157,236041387,942430262,853584663,88845599,335397181,518187482
Kanha,Wayanad,Kanha-Wayanad,BEN_CI4,BEN_SI8,277982507,216625658,55837387,61356849,160788271,37790616,588039664,506748544,81291120,270707157,236041387,1108177315,1029030472,79146843,300308119,728722353
Kanha,Wayanad,Kanha-Wayanad,BEN_CI4,BEN_SI9,223353444,169602435,34453640,53751009,135148795,20157526,588039664,506748544,81291120,270707157,236041387,849233213,745820153,103413060,339499389,406320764
Kanha,Wayanad,Kanha-Wayanad,BEN_CI5,BEN_SI1,177699801,122972327,8416831,54727474,114555496,3604980,447217937,358814659,88403278,289122614,69692045,897358653,799698739,97659914,345341326,454357413
Kanha,Wayanad,Kanha-Wayanad,BEN_CI5,BEN_SI11,126757445,94372912,7615139,32384533,86757773,5261878,447217937,358814659,88403278,289122614,69692045,641166204,612648765,28517439,241001807,371646958
Kanha,Wayanad,Kanha-Wayanad,BEN_CI5,BEN_SI2,121618850,93246139,11986664,28372711,81259475,9109733,447217937,358814659,88403278,289122614,69692045,650993225,648515374,2477851,140667619,507847755
Kanha,Wayanad,Kanha-Wayanad,BEN_CI5,BEN_SI3,187917576,133405252,12186568,54512324,121218684,10138184,447217937,358814659,88403278,289122614,69692045,931565359,847325564,84239795,345974583,501350981
Kanha,Wayanad,Kanha-Wayanad,BEN_CI5,BEN_SI4,226554142,169918315,27774820,56635827,142143495,13066234,447217937,358814659,88403278,289122614,69692045,1109312253,1030580255,78731998,302255092,728325163
Kanha,Wayanad,Kanha-Wayanad,BEN_CI5,BEN_SI6,196447769,145148347,14434924,51299422,130713423,5986073,447217937,358814659,88403278,289122614,69692045,951080464,864453508,86626956,319674486,544779022
Kanha,Wayanad,Kanha-Wayanad,BEN_CI5,BEN_SI7,190423030,133721415,12377934,56701615,121343481,10329550,447217937,358814659,88403278,289122614,69692045,942430262,853584663,88845599,335397181,518187482
Kanha,Wayanad,Kanha-Wayanad,BEN_CI5,BEN_SI8,227008694,170655272,24778900,56353422,145876372,12133829,447217937,358814659,88403278,289122614,69692045,1108177315,1029030472,79146843,300308119,728722353
Kanha,Wayanad,Kanha-Wayanad,BEN_CI5,BEN_SI9,167391101,113103826,9559922,54287275,103543904,7511538,447217937,358814659,88403278,289122614,69692045,849233213,745820153,103413060,339499389,406320764
Kanha,Wayanad,Kanha-Wayanad,BEN_CI6,BEN_SI1,221067784,156363019,24179983,64704765,132183036,15687248,558093435,456569955,101523480,304633087,151936868,897358653,799698739,97659914,345341326,454357413
Kanha,Wayanad,Kanha-Wayanad,BEN_CI6,BEN_SI11,164597573,127283901,30444032,37313672,96839869,19088954,558093435,456569955,101523480,304633087,151936868,641166204,612648765,28517439,241001807,371646958
Kanha,Wayanad,Kanha-Wayanad,BEN_CI6,BEN_SI2,152992375,122248174,20625398,30744201,101622776,13040538,558093435,456569955,101523480,304633087,151936868,650993225,648515374,2477851,140667619,507847755
Kanha,Wayanad,Kanha-Wayanad,BEN_CI6,BEN_SI3,232706925,169883452,40402992,62823473,129480460,15597901,558093435,456569955,101523480,304633087,151936868,931565359,847325564,84239795,345974583,501350981
Kanha,Wayanad,Kanha-Wayanad,BEN_CI6,BEN_SI4,281325551,214458693,50977659,66866858,163481034,20621281,558093435,456569955,101523480,304633087,151936868,1109312253,1030580255,78731998,302255092,728325163
Kanha,Wayanad,Kanha-Wayanad,BEN_CI6,BEN_SI6,244911055,182664390,48150494,62246665,134513896,32041958,558093435,456569955,101523480,304633087,151936868,951080464,864453508,86626956,319674486,544779022
Kanha,Wayanad,Kanha-Wayanad,BEN_CI6,BEN_SI7,234862128,169208557,39580994,65653571,129627563,11419660,558093435,456569955,101523480,304633087,151936868,942430262,853584663,88845599,335397181,518187482
Kanha,Wayanad,Kanha-Wayanad,BEN_CI6,BEN_SI8,281155728,213927651,52538494,67228077,161389157,24112619,558093435,456569955,101523480,304633087,151936868,1108177315,1029030472,79146843,300308119,728722353
Kanha,Wayanad,Kanha-Wayanad,BEN_CI6,BEN_SI9,226108763,168445734,41542272,57663029,126903462,20019766,558093435,456569955,101523480,304633087,151936868,849233213,745820153,103413060,339499389,406320764
Kanha,Wayanad,Kanha-Wayanad,BEN_CI7,BEN_SI1,326169649,290787484,146193072,35382165,144594412,34043852,746271387,730520258,15751129,197580294,532939964,897358653,799698739,97659914,345341326,454357413
Kanha,Wayanad,Kanha-Wayanad,BEN_CI7,BEN_SI11,226829036,215727479,98937670,11101557,116789809,36722959,746271387,730520258,15751129,197580294,532939964,641166204,612648765,28517439,241001807,371646958
Kanha,Wayanad,Kanha-Wayanad,BEN_CI7,BEN_SI2,218088567,211069959,114568570,7018608,96501389,21027753,746271387,730520258,15751129,197580294,532939964,650993225,648515374,2477851,140667619,507847755
Kanha,Wayanad,Kanha-Wayanad,BEN_CI7,BEN_SI3,303739053,268732633,111393160,35006420,157339473,43784545,746271387,730520258,15751129,197580294,532939964,931565359,847325564,84239795,345974583,501350981
Kanha,Wayanad,Kanha-Wayanad,BEN_CI7,BEN_SI4,393392766,363472163,198275980,29920603,165196183,53823755,746271387,730520258,15751129,197580294,532939964,1109312253,1030580255,78731998,302255092,728325163
Kanha,Wayanad,Kanha-Wayanad,BEN_CI7,BEN_SI6,300358113,264711068,100913556,35647045,163797512,38351797,746271387,730520258,15751129,197580294,532939964,951080464,864453508,86626956,319674486,544779022
Kanha,Wayanad,Kanha-Wayanad,BEN_CI7,BEN_SI7,306870544,270444529,110896818,36426015,159547711,41971591,746271387,730520258,15751129,197580294,532939964,942430262,853584663,88845599,335397181,518187482
Kanha,Wayanad,Kanha-Wayanad,BEN_CI7,BEN_SI8,393237846,363841811,203908294,29396035,159933517,45939329,746271387,730520258,15751129,197580294,532939964,1108177315,1029030472,79146843,300308119,728722353
Kanha,Wayanad,Kanha-Wayanad,BEN_CI7,BEN_SI9,277249075,238964001,95185548,38285074,143778453,36336388,746271387,730520258,15751129,197580294,532939964,849233213,745820153,103413060,339499389,406320764
Kanha,Zoo,Kanha-Zoo,BEN_CI15,ZSB_01,178259380,118724130,10388573,59535250,108335557,10388573,558426844,440368350,118058494,313676252,126692098,723092447,635855373,87237074,256023333,379832040
Kanha,Zoo,Kanha-Zoo,BEN_CI15,ZSB_02,235306407,169643063,29198713,65663344,140444350,14730630,558426844,440368350,118058494,313676252,126692098,942790346,865053483,77736863,260820720,604232763
Kanha,Zoo,Kanha-Zoo,BEN_CI15,ZSB_03,219727367,158436339,21075502,61291028,137360837,9911599,558426844,440368350,118058494,313676252,126692098,892317758,827799945,64517813,241409256,586390689
Kanha,Zoo,Kanha-Zoo,BEN_CI15,ZSB_04,231490101,171595076,38679516,59895025,132915560,21483298,558426844,440368350,118058494,313676252,126692098,867386629,799476794,67909835,302302125,497174669
Kanha,Zoo,Kanha-Zoo,BEN_CI15,ZSB_05,224746977,158616390,40051778,66130587,118564612,17914944,558426844,440368350,118058494,313676252,126692098,864922054,784467789,80454265,246263826,538203963
Kanha,Zoo,Kanha-Zoo,BEN_CI16,ZSB_01,317473553,259347801,119075230,58125752,140272571,30396776,941465693,865515372,75950321,260165870,605349502,723092447,635855373,87237074,256023333,379832040
Kanha,Zoo,Kanha-Zoo,BEN_CI16,ZSB_02,417351945,357470076,165762753,59881869,191707323,56897912,941465693,865515372,75950321,260165870,605349502,942790346,865053483,77736863,260820720,604232763
Kanha,Zoo,Kanha-Zoo,BEN_CI16,ZSB_03,408974496,357207366,174308062,51767130,182899304,56016363,941465693,865515372,75950321,260165870,605349502,892317758,827799945,64517813,241409256,586390689
Kanha,Zoo,Kanha-Zoo,BEN_CI16,ZSB_04,388310597,337009435,151738457,51301162,185270978,59996425,941465693,865515372,75950321,260165870,605349502,867386629,799476794,67909835,302302125,497174669
Kanha,Zoo,Kanha-Zoo,BEN_CI16,ZSB_05,339237787,272095084,97423627,67142703,174671457,32589825,941465693,865515372,75950321,260165870,605349502,864922054,784467789,80454265,246263826,538203963
Kanha,Zoo,Kanha-Zoo,BEN_CI18,ZSB_01,162499566,105289099,8947299,57210467,96341800,5556673,531335982,416398696,114937286,280261230,136137466,723092447,635855373,87237074,256023333,379832040
Kanha,Zoo,Kanha-Zoo,BEN_CI18,ZSB_02,218073965,154226281,25419690,63847684,128806591,23290778,531335982,416398696,114937286,280261230,136137466,942790346,865053483,77736863,260820720,604232763
Kanha,Zoo,Kanha-Zoo,BEN_CI18,ZSB_03,214002385,156235137,42198011,57767248,114037126,16719026,531335982,416398696,114937286,280261230,136137466,892317758,827799945,64517813,241409256,586390689
Kanha,Zoo,Kanha-Zoo,BEN_CI18,ZSB_04,207592228,149476769,24745354,58115459,124731415,12203947,531335982,416398696,114937286,280261230,136137466,867386629,799476794,67909835,302302125,497174669
Kanha,Zoo,Kanha-Zoo,BEN_CI18,ZSB_05,207908005,144281303,25874282,63626702,118407021,23387982,531335982,416398696,114937286,280261230,136137466,864922054,784467789,80454265,246263826,538203963
Kanha,Zoo,Kanha-Zoo,BEN_CI19,ZSB_01,106133545,58124155,2640990,48009390,55483165,2640990,370653731,261143653,109510078,241812071,19331582,723092447,635855373,87237074,256023333,379832040
Kanha,Zoo,Kanha-Zoo,BEN_CI19,ZSB_02,153395185,96333014,1177170,57062171,95155844,1177170,370653731,261143653,109510078,241812071,19331582,942790346,865053483,77736863,260820720,604232763
Kanha,Zoo,Kanha-Zoo,BEN_CI19,ZSB_03,148223551,93076699,6555064,55146852,86521635,6555064,370653731,261143653,109510078,241812071,19331582,892317758,827799945,64517813,241409256,586390689
Kanha,Zoo,Kanha-Zoo,BEN_CI19,ZSB_04,141528682,90233359,2261740,51295323,87971619,2261740,370653731,261143653,109510078,241812071,19331582,867386629,799476794,67909835,302302125,497174669
Kanha,Zoo,Kanha-Zoo,BEN_CI19,ZSB_05,157259624,99421446,5134902,57838178,94286544,5134902,370653731,261143653,109510078,241812071,19331582,864922054,784467789,80454265,246263826,538203963
Kanha,Zoo,Kanha-Zoo,BEN_CI3,ZSB_01,210273002,154552458,46900963,55720544,107651495,16902056,399948004,398407865,1540139,114426239,283981626,723092447,635855373,87237074,256023333,379832040
Kanha,Zoo,Kanha-Zoo,BEN_CI3,ZSB_02,281154217,219392116,73656256,61762101,145735860,31828112,399948004,398407865,1540139,114426239,283981626,942790346,865053483,77736863,260820720,604232763
Kanha,Zoo,Kanha-Zoo,BEN_CI3,ZSB_03,257620865,196615933,65995175,61004932,130620758,32868672,399948004,398407865,1540139,114426239,283981626,892317758,827799945,64517813,241409256,586390689
